UserID,VideoID,Timestamp,Duration,Topics
400,177,2023-11-02 10:11:29,10,Science
333,14,2023-10-25 03:24:55,56,Education
81,70,2023-10-15 08:05:31,55,Fitness
147,59,2023-10-29 06:01:02,41,Gaming
526,79,2023-10-17 11:49:53,53,Fitness
750,43,2023-10-27 17:33:06,32,Science
750,44,2023-11-06 13:54:53,31,Cooking
4,4,2023-11-05 12:21:09,42,Comedy
877,50,2023-10-26 23:46:02,31,Cooking
391,9,2023-10-21 06:06:22,21,Travel
887,62,2023-11-02 11:35:51,20,Education
214,27,2023-10-20 05:51:18,24,Cooking
101,44,2023-10-18 13:10:32,31,Science
517,21,2023-11-02 00:57:52,11,Travel
234,63,2023-11-07 08:16:06,53,Fitness
237,160,2023-10-28 13:30:33,59,Technology
251,50,2023-10-23 04:00:32,59,Music
85,60,2023-11-11 14:05:00,58,Fitness
809,94,2023-11-08 10:47:49,27,Fitness
172,28,2023-10-21 17:12:34,29,Fitness
858,171,2023-10-23 07:06:54,35,Gaming
867,157,2023-11-10 06:47:02,19,Comedy
235,98,2023-10-15 18:23:02,33,Music
174,175,2023-10-22 21:12:15,14,Education
150,146,2023-11-10 13:16:31,18,Technology
834,4,2023-10-20 14:00:05,24,Gaming
844,172,2023-10-15 05:36:52,18,Science
753,149,2023-11-12 19:02:03,6,Fitness
523,86,2023-10-25 06:48:24,37,Travel
285,33,2023-10-29 03:20:40,37,Comedy
234,83,2023-10-31 06:06:49,59,Travel
635,163,2023-11-09 12:35:20,23,Science
293,150,2023-10-15 01:23:57,42,Fitness
34,164,2023-11-03 20:11:26,24,Gaming
985,100,2023-11-04 04:23:24,34,Education
314,165,2023-10-21 02:10:17,42,Gaming
427,6,2023-10-23 16:22:35,37,Comedy
354,166,2023-10-15 11:18:32,42,Technology
989,65,2023-10-24 18:29:11,14,Education
559,183,2023-10-29 15:26:07,58,Technology
232,128,2023-10-28 10:42:35,52,Music
12,38,2023-10-31 08:05:15,36,Art
635,26,2023-10-21 22:22:12,26,Gaming
567,141,2023-10-25 19:16:31,57,Art
115,119,2023-11-02 17:33:57,51,Cooking
711,126,2023-11-01 08:13:57,45,Travel
217,100,2023-10-16 08:01:52,8,Technology
368,114,2023-11-10 18:51:45,8,Music
463,39,2023-11-07 04:02:55,7,Comedy
149,196,2023-11-08 15:32:10,44,Comedy
22,181,2023-10-24 04:07:06,45,Art
663,45,2023-10-27 03:10:13,9,Technology
577,134,2023-10-31 16:26:53,51,Cooking
60,199,2023-10-17 21:12:04,39,Gaming
762,82,2023-10-26 14:25:24,21,Technology
933,88,2023-11-02 11:12:59,27,Technology
221,182,2023-10-18 10:18:09,46,Science
718,137,2023-10-22 20:23:36,15,Art
955,58,2023-11-03 15:02:17,49,Science
325,128,2023-10-16 14:57:14,34,Travel
798,131,2023-10-24 21:48:30,44,Cooking
44,143,2023-11-04 03:42:41,36,Art
922,44,2023-10-25 14:47:00,27,Technology
971,105,2023-10-15 07:02:48,42,Technology
465,102,2023-11-08 15:15:02,5,Cooking
763,50,2023-10-20 12:17:26,28,Music
878,163,2023-11-02 06:19:21,29,Comedy
19,128,2023-10-15 20:40:05,47,Music
483,41,2023-10-23 14:04:09,47,Travel
865,139,2023-11-13 06:33:23,6,Science
84,66,2023-10-24 16:38:09,33,Education
11,179,2023-10-16 03:59:28,38,Technology
376,192,2023-11-04 07:23:37,49,Education
360,120,2023-11-12 21:12:45,53,Comedy
117,161,2023-11-07 23:53:26,22,Comedy
867,40,2023-10-22 14:29:10,34,Education
435,126,2023-11-03 14:33:35,6,Technology
661,98,2023-11-13 06:52:30,37,Cooking
901,53,2023-11-11 14:45:03,54,Travel
474,112,2023-10-29 16:34:24,17,Fitness
875,106,2023-10-15 15:12:18,37,Fitness
424,163,2023-11-03 18:57:51,28,Gaming
960,14,2023-11-06 21:36:03,11,Music
363,200,2023-10-25 23:11:40,22,Science
913,91,2023-10-31 21:28:38,10,Art
552,58,2023-10-27 21:56:33,44,Fitness
815,122,2023-10-21 03:54:29,46,Fitness
845,76,2023-11-06 23:24:03,50,Gaming
547,137,2023-10-24 09:13:12,27,Art
409,187,2023-10-27 05:57:39,36,Travel
868,155,2023-10-19 13:22:34,58,Education
695,102,2023-11-04 05:11:26,40,Education
508,79,2023-10-16 08:46:38,47,Art
144,10,2023-11-06 18:41:56,50,Art
295,195,2023-11-05 13:15:31,43,Science
219,154,2023-11-12 17:16:19,39,Comedy
765,35,2023-11-02 07:51:40,38,Technology
538,25,2023-10-26 23:20:09,22,Music
162,196,2023-10-30 09:14:32,38,Fitness
127,104,2023-11-08 01:40:23,42,Cooking
606,37,2023-11-09 03:56:31,30,Technology
559,150,2023-10-31 08:57:34,52,Music
89,137,2023-10-28 03:49:41,45,Art
929,12,2023-10-29 00:47:57,27,Gaming
402,175,2023-11-02 09:44:55,9,Gaming
751,168,2023-10-20 08:47:27,55,Gaming
573,9,2023-10-24 02:39:24,42,Art
296,102,2023-10-28 02:33:02,13,Education
782,200,2023-11-09 09:58:41,47,Fitness
346,114,2023-10-18 09:25:28,56,Comedy
436,184,2023-10-22 23:24:54,45,Education
398,45,2023-10-22 12:50:10,21,Technology
776,123,2023-10-26 03:39:43,48,Technology
914,153,2023-11-12 13:51:19,7,Science
710,151,2023-11-09 04:05:53,28,Music
721,144,2023-11-06 08:55:25,40,Science
163,171,2023-11-01 09:22:34,58,Gaming
847,130,2023-10-25 13:23:45,24,Music
147,143,2023-10-20 19:50:51,25,Science
384,89,2023-10-14 17:21:35,22,Gaming
41,67,2023-11-02 03:40:39,46,Cooking
446,110,2023-10-23 01:03:11,9,Cooking
470,33,2023-10-24 12:49:23,19,Fitness
587,107,2023-10-19 00:03:25,13,Science
260,172,2023-10-20 21:39:49,52,Technology
715,45,2023-11-05 21:49:38,14,Art
222,25,2023-11-05 02:18:05,51,Cooking
953,17,2023-10-22 01:50:57,21,Art
372,104,2023-11-12 13:39:20,51,Travel
542,56,2023-11-04 20:30:16,25,Comedy
706,29,2023-10-21 18:49:10,15,Music
810,64,2023-11-02 09:04:04,37,Gaming
474,176,2023-10-21 23:36:31,37,Fitness
974,125,2023-10-17 09:20:46,60,Science
3,185,2023-10-21 12:19:59,5,Travel
293,114,2023-10-17 14:38:55,31,Travel
78,131,2023-10-15 20:27:08,13,Fitness
495,142,2023-10-23 08:29:51,36,Gaming
371,110,2023-10-25 10:01:50,39,Art
589,31,2023-10-28 11:43:15,16,Technology
199,139,2023-10-28 17:55:35,27,Cooking
627,117,2023-10-27 03:39:32,26,Travel
662,157,2023-11-07 09:41:31,49,Science
873,88,2023-10-17 14:27:15,17,Travel
407,29,2023-10-27 16:40:21,20,Art
847,95,2023-11-01 17:07:48,15,Gaming
581,172,2023-10-21 15:16:57,53,Science
138,140,2023-10-29 15:31:05,56,Education
910,31,2023-11-13 04:25:29,29,Art
839,45,2023-10-16 07:03:13,25,Cooking
741,56,2023-10-19 13:57:17,33,Music
259,1,2023-11-10 03:46:32,35,Cooking
967,82,2023-10-26 21:21:42,33,Art
8,81,2023-10-21 09:39:34,12,Education
801,130,2023-10-16 03:19:17,40,Art
493,92,2023-11-02 22:53:24,10,Comedy
438,123,2023-10-20 08:25:01,19,Science
498,97,2023-11-11 20:39:37,56,Science
251,3,2023-10-28 20:48:06,42,Comedy
90,174,2023-10-25 20:13:38,56,Science
185,176,2023-11-07 02:52:53,24,Fitness
976,60,2023-10-25 15:22:01,52,Travel
952,153,2023-10-31 06:21:40,19,Education
121,98,2023-11-05 00:07:08,11,Art
939,119,2023-10-21 08:41:39,32,Technology
870,79,2023-11-08 06:01:28,42,Art
857,105,2023-11-01 11:36:28,7,Technology
940,79,2023-11-12 07:09:12,5,Cooking
959,64,2023-11-07 20:10:15,24,Technology
445,120,2023-10-26 04:02:35,20,Art
509,10,2023-10-15 22:59:22,58,Education
449,2,2023-11-07 02:04:50,21,Comedy
824,146,2023-11-12 02:48:33,56,Education
825,165,2023-10-20 01:08:21,51,Science
742,156,2023-10-15 15:24:34,14,Technology
481,21,2023-10-19 01:53:17,15,Cooking
785,199,2023-10-27 17:31:34,40,Science
965,126,2023-11-07 04:34:57,22,Comedy
549,168,2023-10-29 21:18:21,51,Comedy
419,35,2023-10-31 17:41:31,30,Travel
330,11,2023-10-27 11:49:33,14,Science
851,60,2023-10-18 23:12:55,37,Comedy
93,11,2023-10-16 04:21:51,51,Art
932,94,2023-11-08 15:03:24,44,Science
458,63,2023-10-26 01:16:12,50,Comedy
600,48,2023-11-07 21:30:18,6,Music
154,199,2023-11-07 05:27:13,6,Cooking
570,91,2023-10-15 14:33:32,29,Cooking
824,147,2023-10-22 12:47:31,22,Technology
380,6,2023-10-15 02:28:49,22,Music
302,50,2023-11-12 20:50:26,51,Education
712,78,2023-11-05 17:02:52,39,Travel
492,17,2023-10-15 21:19:13,13,Music
882,108,2023-10-26 21:44:15,28,Technology
201,12,2023-10-31 21:02:11,12,Art
376,164,2023-10-29 09:57:29,33,Music
858,51,2023-11-11 08:03:48,51,Fitness
992,160,2023-10-30 16:12:43,48,Science
699,146,2023-10-16 15:54:16,50,Technology
739,194,2023-10-16 14:57:17,55,Music
649,59,2023-11-01 08:43:39,27,Cooking
748,153,2023-11-02 08:52:50,21,Cooking
175,46,2023-10-29 07:01:35,41,Music
964,181,2023-11-08 15:19:30,25,Science
713,40,2023-11-06 01:00:53,59,Art
104,106,2023-10-17 02:17:48,57,Cooking
704,75,2023-11-11 20:27:44,25,Music
515,169,2023-10-17 15:18:15,7,Music
256,28,2023-10-20 03:55:47,28,Music
197,182,2023-10-17 20:16:50,41,Comedy
127,57,2023-11-06 00:39:28,20,Travel
49,29,2023-11-01 22:44:00,26,Comedy
634,198,2023-11-05 02:38:11,23,Science
965,107,2023-11-01 07:08:29,22,Gaming
314,181,2023-11-01 07:26:44,48,Cooking
882,26,2023-10-16 02:04:19,54,Science
515,94,2023-10-17 00:23:04,60,Art
271,77,2023-10-25 01:57:57,10,Technology
675,152,2023-11-01 14:35:20,26,Music
724,159,2023-11-08 13:22:32,25,Gaming
780,60,2023-10-28 06:51:13,27,Fitness
551,184,2023-10-24 03:55:31,8,Music
259,30,2023-10-24 20:16:07,6,Science
634,28,2023-10-30 04:43:48,28,Music
716,184,2023-10-23 22:48:19,29,Travel
766,173,2023-11-11 03:15:41,11,Comedy
553,169,2023-10-27 13:40:47,28,Fitness
715,90,2023-10-17 05:47:25,26,Art
376,150,2023-10-21 11:49:43,9,Technology
934,40,2023-11-05 09:09:26,15,Cooking
846,94,2023-10-16 19:12:29,48,Cooking
732,188,2023-11-05 07:56:25,8,Cooking
627,142,2023-11-02 06:13:24,25,Music
388,198,2023-10-20 13:17:13,41,Travel
277,61,2023-10-14 18:17:35,10,Education
39,84,2023-10-15 04:07:02,39,Gaming
104,182,2023-10-24 01:32:05,51,Travel
124,183,2023-11-06 05:00:10,20,Comedy
241,87,2023-10-31 15:20:09,17,Fitness
980,177,2023-11-11 11:00:47,22,Education
391,44,2023-11-09 04:38:43,59,Fitness
163,18,2023-10-19 12:57:27,23,Gaming
952,157,2023-10-30 14:06:43,60,Art
815,137,2023-10-30 23:55:07,13,Comedy
188,14,2023-10-30 07:30:05,18,Technology
180,186,2023-11-03 02:09:18,16,Cooking
927,56,2023-11-12 05:32:10,42,Education
573,179,2023-11-02 06:23:20,22,Travel
75,198,2023-11-05 22:37:01,13,Music
499,33,2023-11-02 16:41:36,8,Travel
540,74,2023-10-22 02:57:05,16,Travel
692,44,2023-11-02 18:25:39,21,Fitness
793,32,2023-11-08 12:26:35,33,Comedy
961,151,2023-11-11 04:30:44,47,Cooking
604,16,2023-10-31 15:08:03,45,Comedy
271,88,2023-11-04 08:24:59,51,Technology
166,59,2023-10-31 04:25:00,16,Comedy
806,15,2023-10-20 07:54:44,31,Travel
997,56,2023-10-25 02:22:31,38,Education
573,107,2023-10-17 14:48:42,16,Cooking
345,194,2023-11-05 15:17:38,44,Education
907,102,2023-10-20 09:25:47,41,Technology
192,22,2023-11-04 03:35:57,47,Cooking
554,26,2023-10-22 15:52:47,55,Technology
948,71,2023-11-03 17:33:39,36,Gaming
969,89,2023-10-27 11:35:07,33,Education
366,30,2023-10-22 13:50:14,19,Technology
510,193,2023-11-08 15:05:15,34,Comedy
542,96,2023-11-11 11:05:53,27,Travel
521,156,2023-10-19 08:58:14,20,Fitness
462,86,2023-10-15 17:05:56,12,Fitness
510,87,2023-10-31 08:15:36,49,Science
220,66,2023-10-16 00:14:56,48,Technology
322,175,2023-10-31 03:32:09,35,Art
151,15,2023-11-11 17:36:01,23,Science
636,81,2023-10-27 17:22:23,60,Art
255,50,2023-11-01 11:25:00,18,Fitness
338,20,2023-11-11 18:10:08,32,Art
232,10,2023-10-31 19:02:57,35,Music
167,32,2023-10-15 12:45:29,44,Comedy
324,135,2023-11-10 01:05:00,39,Technology
653,97,2023-10-16 01:38:49,42,Music
777,110,2023-11-07 20:35:39,23,Science
734,118,2023-10-15 16:19:17,24,Gaming
609,85,2023-10-29 22:31:30,33,Comedy
699,181,2023-10-31 18:56:11,23,Travel
585,92,2023-10-24 02:47:51,27,Art
279,113,2023-11-08 22:11:34,35,Art
891,81,2023-10-15 09:06:18,8,Travel
499,83,2023-11-13 08:53:45,42,Art
974,162,2023-11-03 02:46:00,25,Art
4,47,2023-11-01 20:54:09,42,Science
547,92,2023-11-04 04:47:18,49,Art
555,53,2023-10-19 11:16:16,57,Technology
357,9,2023-11-05 16:53:21,7,Art
96,57,2023-10-26 22:22:52,31,Comedy
964,91,2023-10-23 19:03:43,51,Fitness
999,171,2023-10-18 00:20:19,60,Fitness
772,155,2023-11-11 12:00:39,53,Science
934,120,2023-10-17 14:32:42,42,Gaming
856,104,2023-10-17 18:58:54,42,Art
866,27,2023-10-31 14:44:19,48,Comedy
648,109,2023-11-02 19:57:51,59,Technology
658,118,2023-11-01 01:04:34,50,Travel
826,13,2023-10-14 16:00:35,21,Comedy
587,151,2023-10-26 17:35:57,12,Music
585,6,2023-10-28 01:20:29,19,Travel
974,156,2023-11-11 02:29:27,40,Technology
692,127,2023-11-05 01:44:55,40,Cooking
760,34,2023-11-06 12:45:53,57,Cooking
721,8,2023-11-06 19:11:41,42,Science
822,93,2023-10-19 14:22:47,53,Art
700,79,2023-10-19 22:59:38,18,Education
24,5,2023-11-08 23:33:04,7,Fitness
764,23,2023-11-10 23:29:23,14,Education
75,141,2023-11-07 21:22:03,17,Science
633,51,2023-10-22 05:58:27,49,Technology
55,199,2023-11-04 09:51:21,21,Fitness
293,107,2023-10-27 16:42:17,53,Technology
826,157,2023-10-23 16:50:05,34,Music
488,24,2023-11-11 07:05:28,11,Gaming
619,161,2023-11-08 12:54:01,28,Travel
534,174,2023-11-01 11:16:08,24,Music
773,8,2023-10-28 13:03:42,48,Fitness
306,169,2023-11-05 12:12:51,51,Education
34,16,2023-10-31 00:26:18,31,Education
207,83,2023-11-10 07:19:17,30,Education
991,138,2023-11-08 05:56:44,60,Science
369,136,2023-11-13 07:38:54,44,Art
749,84,2023-10-24 08:34:58,14,Fitness
655,178,2023-11-11 07:00:07,5,Music
546,70,2023-11-06 21:37:23,57,Education
452,75,2023-10-30 14:09:39,55,Comedy
903,14,2023-11-08 06:05:25,15,Travel
529,35,2023-10-18 03:28:38,6,Fitness
668,28,2023-11-01 17:15:13,23,Music
102,149,2023-10-15 05:27:40,5,Education
902,116,2023-10-26 03:58:59,41,Music
831,24,2023-11-01 16:28:19,53,Comedy
540,116,2023-11-06 20:18:01,49,Science
878,45,2023-10-17 15:43:56,13,Technology
466,122,2023-11-09 18:07:34,49,Science
440,186,2023-11-08 07:02:14,19,Cooking
709,167,2023-11-13 00:09:16,6,Education
932,138,2023-10-23 14:32:19,14,Art
655,188,2023-10-30 15:53:02,11,Gaming
994,196,2023-11-05 22:42:42,34,Education
989,96,2023-11-07 08:19:16,46,Science
761,135,2023-10-31 04:20:05,21,Technology
302,143,2023-10-26 22:34:18,40,Fitness
153,89,2023-11-08 01:00:05,20,Art
9,40,2023-10-25 01:36:42,55,Art
853,6,2023-10-22 04:19:36,14,Travel
448,116,2023-10-29 23:38:31,57,Music
719,23,2023-11-10 19:20:43,28,Travel
403,187,2023-10-31 08:11:07,32,Travel
61,69,2023-10-24 00:05:02,39,Fitness
630,128,2023-10-25 15:53:10,32,Music
946,55,2023-10-30 15:45:47,6,Science
279,71,2023-11-03 21:26:48,7,Music
868,78,2023-11-12 11:09:19,32,Cooking
216,122,2023-10-16 18:13:14,50,Science
85,199,2023-10-22 08:55:55,28,Education
606,128,2023-11-02 20:27:59,8,Comedy
935,189,2023-10-27 00:25:30,36,Gaming
343,169,2023-11-01 13:23:29,30,Technology
849,74,2023-10-19 02:53:19,51,Music
290,65,2023-11-02 07:28:55,44,Music
353,143,2023-10-27 01:06:58,26,Technology
7,191,2023-10-27 14:57:02,50,Art
636,183,2023-10-23 03:12:09,17,Travel
376,142,2023-11-01 09:37:51,11,Cooking
484,176,2023-11-08 07:41:37,38,Fitness
159,6,2023-11-05 08:30:53,14,Technology
562,51,2023-10-25 07:34:56,56,Technology
572,76,2023-11-01 22:23:13,51,Gaming
701,190,2023-11-04 17:45:04,27,Science
764,145,2023-11-02 12:16:13,10,Comedy
706,9,2023-11-02 21:36:04,31,Science
982,17,2023-10-17 06:30:45,5,Fitness
939,188,2023-10-24 05:12:58,6,Cooking
702,105,2023-11-11 13:23:35,35,Cooking
438,154,2023-10-18 19:12:55,37,Art
975,89,2023-10-24 19:39:27,51,Comedy
146,18,2023-10-23 17:00:18,9,Comedy
94,30,2023-11-04 13:16:12,16,Music
912,60,2023-10-30 23:22:07,18,Education
16,113,2023-10-22 18:18:12,33,Travel
636,90,2023-10-17 13:29:53,25,Art
692,8,2023-11-04 12:22:29,49,Cooking
473,100,2023-10-19 11:54:59,47,Travel
421,101,2023-10-24 04:04:54,29,Education
186,142,2023-11-12 20:57:38,39,Travel
958,151,2023-11-11 19:22:41,26,Comedy
707,196,2023-10-22 14:58:15,41,Fitness
53,18,2023-11-01 06:07:22,19,Education
477,118,2023-10-30 11:54:06,13,Technology
600,86,2023-11-06 13:49:04,9,Technology
911,22,2023-10-19 14:46:16,13,Comedy
243,149,2023-11-13 11:30:58,36,Gaming
711,106,2023-10-26 04:08:25,20,Science
297,27,2023-11-10 12:30:29,25,Gaming
753,178,2023-11-10 23:40:40,16,Fitness
882,57,2023-10-15 00:19:14,20,Travel
4,122,2023-10-21 02:36:26,42,Science
987,9,2023-10-22 15:27:14,26,Art
154,26,2023-11-05 13:40:08,47,Technology
175,36,2023-10-24 19:21:10,40,Science
612,181,2023-10-21 01:39:03,29,Comedy
775,4,2023-10-31 10:47:41,52,Music
199,101,2023-10-28 22:31:13,56,Art
515,90,2023-10-29 14:49:11,29,Travel
152,104,2023-11-05 01:13:07,11,Gaming
284,185,2023-10-15 23:17:56,53,Fitness
890,6,2023-10-16 14:13:02,41,Cooking
196,58,2023-11-04 01:51:24,9,Cooking
942,117,2023-11-08 02:44:48,43,Cooking
454,70,2023-11-06 12:49:10,43,Education
299,199,2023-10-17 13:46:09,21,Gaming
529,156,2023-11-02 20:28:50,11,Art
859,115,2023-10-23 07:54:25,11,Art
759,33,2023-11-04 15:22:04,40,Travel
889,183,2023-11-07 09:48:34,26,Music
551,60,2023-10-15 00:30:35,25,Music
37,187,2023-11-10 15:12:50,56,Technology
819,61,2023-11-13 00:44:41,18,Science
372,16,2023-10-18 21:00:30,18,Music
994,125,2023-10-26 05:18:35,33,Comedy
999,104,2023-10-29 17:15:13,48,Education
293,60,2023-10-15 12:40:33,37,Gaming
678,61,2023-11-04 12:48:39,60,Fitness
721,14,2023-10-19 20:05:45,60,Cooking
297,193,2023-10-19 01:22:20,30,Gaming
832,2,2023-10-23 00:55:47,13,Cooking
561,13,2023-10-31 01:36:18,10,Education
641,109,2023-10-31 11:51:11,14,Art
51,156,2023-10-31 00:02:28,42,Comedy
217,173,2023-10-31 05:52:14,56,Gaming
219,59,2023-10-31 11:49:24,54,Gaming
76,151,2023-10-27 12:58:50,30,Art
222,163,2023-10-23 23:06:13,11,Music
178,79,2023-10-14 12:51:35,20,Art
195,30,2023-10-18 02:14:53,24,Music
69,50,2023-11-01 23:58:00,13,Science
295,111,2023-10-17 03:01:44,40,Cooking
299,125,2023-10-21 08:21:25,40,Fitness
59,85,2023-11-03 02:01:39,53,Art
758,122,2023-10-30 09:36:37,27,Technology
222,103,2023-10-29 23:49:36,58,Travel
337,142,2023-11-10 12:42:43,11,Travel
747,53,2023-11-08 09:28:52,53,Gaming
2,62,2023-10-20 11:21:08,53,Music
372,118,2023-11-02 18:06:07,54,Technology
693,68,2023-10-22 15:52:42,44,Cooking
532,166,2023-11-11 22:55:27,34,Gaming
998,113,2023-10-26 20:43:00,26,Gaming
853,53,2023-10-29 12:17:30,42,Gaming
83,49,2023-10-22 21:43:02,15,Education
702,14,2023-10-25 19:25:44,50,Fitness
647,129,2023-11-11 07:34:37,37,Fitness
269,85,2023-10-18 18:58:26,14,Gaming
488,106,2023-10-30 23:19:56,45,Music
459,2,2023-11-07 03:43:09,7,Music
194,23,2023-11-13 08:15:46,58,Fitness
641,63,2023-11-08 17:13:41,56,Travel
695,8,2023-10-24 20:18:51,44,Music
599,122,2023-10-20 17:06:58,6,Comedy
376,108,2023-10-28 19:14:59,16,Music
105,105,2023-10-26 22:18:52,26,Education
254,166,2023-10-22 06:51:48,20,Comedy
870,160,2023-10-25 06:44:28,25,Comedy
127,137,2023-10-18 11:38:06,33,Travel
160,23,2023-11-03 19:01:14,41,Technology
540,31,2023-10-24 03:32:51,48,Education
880,144,2023-10-18 11:16:42,41,Travel
270,87,2023-11-04 06:48:01,32,Science
150,175,2023-11-03 20:12:36,26,Technology
47,182,2023-11-12 13:11:42,19,Art
458,94,2023-10-21 08:44:10,42,Gaming
61,70,2023-11-05 01:35:06,57,Education
749,7,2023-10-15 20:58:21,18,Education
910,141,2023-10-30 02:54:57,18,Fitness
892,56,2023-11-02 06:19:05,6,Cooking
328,120,2023-10-29 08:24:46,43,Education
983,70,2023-10-23 06:17:04,18,Fitness
996,44,2023-10-15 20:27:43,7,Fitness
237,123,2023-10-21 04:50:45,13,Technology
760,190,2023-11-01 07:53:52,18,Science
148,46,2023-10-19 14:11:44,23,Education
15,163,2023-11-08 23:02:52,25,Comedy
656,58,2023-11-12 21:34:51,25,Technology
372,24,2023-10-26 05:43:09,47,Education
681,36,2023-11-12 15:52:46,39,Fitness
654,18,2023-10-30 22:26:31,51,Science
926,183,2023-11-10 00:45:43,40,Gaming
871,9,2023-11-03 14:34:32,8,Music
31,126,2023-11-12 19:17:37,56,Cooking
371,55,2023-10-22 11:21:01,45,Technology
670,95,2023-10-17 16:38:46,19,Technology
87,57,2023-11-07 21:38:38,41,Cooking
255,117,2023-10-26 04:26:25,52,Education
799,181,2023-10-25 15:29:49,7,Fitness
886,82,2023-10-30 17:22:19,55,Technology
354,181,2023-10-16 22:04:03,40,Cooking
61,9,2023-11-09 15:44:44,33,Comedy
111,51,2023-10-29 12:09:10,11,Music
427,173,2023-10-22 22:11:18,39,Fitness
241,40,2023-10-16 01:04:19,17,Science
295,172,2023-10-22 04:46:36,52,Gaming
646,38,2023-11-03 06:05:23,7,Comedy
963,7,2023-11-12 20:35:35,27,Music
707,151,2023-11-11 02:30:01,15,Gaming
969,139,2023-10-26 18:15:13,6,Gaming
906,159,2023-11-10 16:49:58,39,Art
893,168,2023-10-18 13:17:41,29,Education
98,18,2023-11-01 11:44:03,47,Art
476,70,2023-10-28 17:55:57,57,Travel
436,58,2023-11-12 08:31:32,18,Comedy
207,150,2023-11-02 14:31:59,48,Technology
545,83,2023-10-24 16:13:10,49,Art
523,80,2023-11-02 13:54:31,27,Gaming
234,79,2023-10-27 23:14:16,6,Fitness
493,194,2023-11-11 01:30:06,58,Technology
420,149,2023-10-22 11:05:34,14,Technology
106,21,2023-10-27 21:09:07,14,Gaming
80,164,2023-11-03 00:32:27,19,Fitness
993,111,2023-10-23 04:25:17,44,Science
828,31,2023-11-01 14:52:32,8,Fitness
272,4,2023-11-04 22:25:53,24,Gaming
493,94,2023-10-31 18:35:21,37,Technology
144,55,2023-10-23 15:46:49,31,Comedy
356,174,2023-10-22 06:32:47,24,Gaming
990,102,2023-11-03 07:05:59,5,Travel
317,171,2023-11-10 08:49:35,13,Art
433,125,2023-10-30 23:14:40,39,Gaming
316,61,2023-10-22 19:20:09,18,Travel
52,27,2023-11-10 19:46:27,18,Gaming
285,2,2023-10-18 03:32:24,41,Cooking
914,143,2023-10-25 23:26:40,21,Education
835,44,2023-11-01 17:39:39,5,Art
543,57,2023-10-20 01:41:03,33,Science
930,29,2023-11-09 11:50:37,11,Travel
384,5,2023-11-11 01:06:01,13,Travel
171,9,2023-10-17 23:24:45,47,Education
510,11,2023-11-08 20:06:40,33,Art
845,199,2023-10-15 18:51:39,54,Cooking
149,52,2023-10-14 22:45:50,30,Fitness
95,77,2023-11-09 09:55:52,43,Comedy
974,174,2023-10-16 06:22:15,41,Gaming
842,139,2023-11-04 18:22:58,12,Technology
646,69,2023-11-08 10:21:58,6,Art
296,157,2023-10-19 16:37:46,13,Travel
246,144,2023-10-21 12:43:53,46,Music
923,50,2023-10-19 00:31:42,41,Comedy
487,47,2023-11-08 12:38:26,54,Art
696,94,2023-11-12 18:57:48,60,Fitness
287,100,2023-10-26 08:53:16,53,Gaming
654,98,2023-11-07 12:35:21,47,Cooking
543,108,2023-11-11 20:52:56,18,Fitness
334,60,2023-11-13 09:33:50,19,Comedy
716,119,2023-11-04 03:30:49,40,Comedy
404,198,2023-10-15 03:06:28,34,Technology
294,19,2023-11-12 20:28:02,19,Technology
195,131,2023-10-15 05:27:53,46,Cooking
194,149,2023-10-25 18:53:20,57,Comedy
796,46,2023-11-02 07:23:52,58,Music
86,6,2023-10-15 02:15:32,25,Science
142,126,2023-10-25 16:59:42,30,Music
455,68,2023-11-09 10:22:19,16,Music
330,93,2023-10-22 11:37:56,12,Science
826,194,2023-10-26 09:15:35,55,Education
479,140,2023-10-22 02:10:01,16,Art
872,44,2023-10-18 08:17:04,23,Cooking
131,182,2023-11-12 18:34:05,14,Technology
28,125,2023-10-20 12:32:40,40,Gaming
394,85,2023-11-09 06:37:40,47,Fitness
609,143,2023-10-31 14:51:31,28,Fitness
252,26,2023-10-24 03:23:11,26,Gaming
426,26,2023-11-02 19:26:24,24,Technology
97,136,2023-10-28 12:26:22,55,Education
718,3,2023-11-13 05:54:39,57,Gaming
549,34,2023-11-11 06:36:38,8,Technology
930,66,2023-11-03 05:34:31,38,Cooking
419,107,2023-11-01 23:51:43,21,Gaming
671,122,2023-11-03 03:00:41,25,Gaming
156,200,2023-10-18 07:45:47,22,Science
68,45,2023-10-31 00:44:34,24,Music
632,113,2023-10-16 22:26:47,39,Science
540,147,2023-10-18 12:13:24,13,Art
920,86,2023-11-10 08:14:29,34,Art
511,123,2023-11-10 00:21:59,34,Technology
281,147,2023-10-27 02:47:03,53,Cooking
641,27,2023-10-26 08:05:49,51,Travel
110,94,2023-10-26 01:01:14,10,Fitness
288,61,2023-10-16 22:32:52,33,Technology
931,63,2023-11-02 12:22:12,58,Travel
754,175,2023-11-07 21:54:42,13,Gaming
476,185,2023-11-01 20:12:19,24,Travel
25,104,2023-10-29 06:18:34,23,Cooking
931,46,2023-10-29 16:06:09,33,Fitness
729,152,2023-10-30 02:30:13,36,Art
714,153,2023-10-29 22:52:07,48,Gaming
234,15,2023-10-16 21:14:11,14,Science
270,18,2023-10-22 19:49:00,13,Travel
510,37,2023-10-26 14:43:59,27,Education
376,200,2023-10-22 13:06:21,21,Technology
642,146,2023-11-10 16:25:24,47,Education
